"acousticness","danceability","duration_ms","energy","explicit","instrumentalness","key","liveness","loudness","mode","popularity","release_date","speechiness","tempo","valence","year","season","pop_binary","pop_binom"
0.0216,0.8,231.08,0.849,"0",6.75e-05,"1",0.187,-3.245,"0",0,2021-01-22,0.241,170.211,0.804,"2021","Winter",0,0
0.526,0.574,173.171,0.741,"0",0,"4",0.185,-6.806,"1",0,2020-12-25,0.118,145.069,0.47,"2020","Winter",0,0
0.0216,0.8,231.08,0.849,"0",6.75e-05,"1",0.187,-3.245,"0",0,2021-01-22,0.241,170.211,0.804,"2021","Winter",0,0
0.0644,0.809,193.5,0.71,"0",3.31e-06,"5",0.118,-5.3,"1",0,2020-12-29,0.15,100.102,0.226,"2020","Winter",0,0
0.107,0.886,317.28,0.708,"0",0.0114,"4",0.044,-5.915,"0",0,2021-01-22,0.0911,109.976,0.965,"2021","Winter",0,0
0.000109,0.698,480,0.97,"0",0.731,"2",0.106,-8.316,"1",0,2020-12-18,0.0359,125.984,0.776,"2020","Winter",0,0
0.351,0.759,233.72,0.885,"0",3.68e-05,"7",0.468,-4.516,"1",0,2021-01-22,0.0636,89.966,0.673,"2021","Winter",0,0
0.0697,0.717,180.938,0.961,"0",6.52e-06,"8",0.0382,-5.552,"0",2,2020-12-25,0.055,127.956,0.961,"2020","Winter",0,2
0.124,0.765,212.027,0.816,"0",8.19e-05,"1",0.197,-3.99,"1",0,2021-01-22,0.0595,89.005,0.624,"2021","Winter",0,0
0.131,0.802,270,0.901,"0",0,"4",0.0898,-4.029,"0",0,2021-01-01,0.144,105.959,0.843,"2021","Winter",0,0
0.0411,0.431,291.76,0.881,"0",0,"5",0.0873,-5.688,"1",0,2021-01-22,0.0688,131.626,0.789,"2021","Winter",0,0
0.000545,0.807,307.131,0.694,"0",0.7,"11",0.127,-5.494,"0",0,2020-12-18,0.0538,125.993,0.583,"2020","Winter",0,0
0.244,0.817,222.68,0.667,"0",0.0118,"9",0.258,-9.182,"0",0,2021-01-22,0.092,88.011,0.776,"2021","Winter",0,0
0.306,0.625,223.427,0.613,"0",0,"0",0.145,-7.444,"1",0,2020-12-29,0.0302,142.999,0.367,"2020","Winter",0,0
0.163,0.635,238.347,0.731,"0",7.61e-06,"10",0.0874,-5.703,"1",0,2021-01-22,0.06,187.997,0.611,"2021","Winter",0,0
0.606,0.795,348.392,0.996,"0",0.926,"5",0.0709,-9.274,"0",0,2020-12-31,0.0371,123.979,0.554,"2020","Winter",0,0
0.244,0.817,222.68,0.667,"0",0.0118,"9",0.258,-9.182,"0",0,2021-01-22,0.092,88.011,0.776,"2021","Winter",0,0
0.291,0.795,145.084,0.383,"1",7.95e-05,"9",0.132,-14.212,"1",0,2021-01-01,0.38,179.97,0.573,"2021","Winter",0,0
0.17,0.567,243.133,0.566,"0",0,"0",0.417,-8.35,"0",0,2021-01-22,0.0444,159.95,0.414,"2021","Winter",0,0
0.944,0.647,136.371,0.027,"0",0.917,"5",0.157,-19.509,"1",0,2021-01-19,0.0661,106.729,0.581,"2021","Winter",0,0
0.0914,0.633,204.693,0.913,"0",0,"9",0.2,-6.286,"0",0,2021-01-22,0.0876,103.972,0.377,"2021","Winter",0,0
0.0926,0.779,249.443,0.902,"0",0.00122,"7",0.477,-6.098,"0",0,2021-01-01,0.065,108.003,0.947,"2021","Winter",0,0
0.173,0.822,206.987,0.744,"0",7.03e-05,"9",0.0692,-6.096,"1",0,2021-01-22,0.094,94.04,0.747,"2021","Winter",0,0
0.109,0.799,179.107,0.721,"0",1e-04,"2",0.142,-8.645,"0",0,2020-12-25,0.217,125.998,0.417,"2020","Winter",0,0
0.217,0.741,255.68,0.787,"0",0.0179,"5",0.0835,-6.228,"1",0,2021-01-22,0.0525,91.993,0.771,"2021","Winter",0,0
0.0807,0.654,180.326,0.612,"0",0,"7",0.056,-5.493,"1",0,2020-12-29,0.067,183.976,0.411,"2020","Winter",0,0
0.351,0.759,233.72,0.885,"0",3.68e-05,"7",0.468,-4.516,"1",0,2021-01-22,0.0636,89.966,0.673,"2021","Winter",0,0
0.00926,0.575,386.141,0.845,"0",0.94,"1",0.246,-6.403,"1",0,2021-01-10,0.036,138.018,0.171,"2021","Winter",0,0
0.0162,0.791,229.027,0.863,"0",0.000217,"1",0.0698,-2.587,"0",0,2021-01-22,0.237,170.088,0.802,"2021","Winter",0,0
0.0139,0.635,150.968,0.947,"0",0.296,"7",0.416,-4.371,"0",1,2020-12-25,0.0921,123.948,0.186,"2020","Winter",0,1
0.156,0.731,196.453,0.724,"0",0,"7",0.334,-6.326,"0",0,2021-01-22,0.0931,92.983,0.355,"2021","Winter",0,0
0.00132,0.719,464.64,0.988,"0",0.919,"1",0.408,-5.358,"1",0,2020-12-18,0.0432,124.989,0.894,"2020","Winter",0,0
0.122,0.417,185.627,0.572,"0",0.00012,"10",0.282,-6.961,"0",0,2021-01-22,0.0401,77.613,0.329,"2021","Winter",0,0
0.184,0.752,183.335,0.776,"0",0,"6",0.0963,-5.299,"0",0,2021-01-01,0.0637,109.997,0.577,"2021","Winter",0,0
0.163,0.635,238.347,0.731,"0",7.61e-06,"10",0.0874,-5.703,"1",0,2021-01-18,0.06,187.997,0.611,"2021","Winter",0,0
0.131,0.802,270,0.901,"0",0,"4",0.0898,-4.029,"0",0,2021-01-01,0.144,105.959,0.843,"2021","Winter",0,0
0.217,0.741,255.68,0.787,"0",0.0179,"5",0.0835,-6.228,"1",0,2021-01-22,0.0525,91.993,0.771,"2021","Winter",0,0
0.000545,0.807,307.131,0.694,"0",0.7,"11",0.127,-5.494,"0",0,2020-12-18,0.0538,125.993,0.583,"2020","Winter",0,0
0.351,0.759,233.72,0.885,"0",3.68e-05,"7",0.468,-4.516,"1",0,2021-01-22,0.0636,89.966,0.673,"2021","Winter",0,0
0.306,0.625,223.427,0.613,"0",0,"0",0.145,-7.444,"1",0,2020-12-29,0.0302,142.999,0.367,"2020","Winter",0,0
0.0216,0.8,231.08,0.849,"0",6.75e-05,"1",0.187,-3.245,"0",0,2021-01-22,0.241,170.211,0.804,"2021","Winter",0,0
0.987,0.807,182.852,0.0369,"0",0.834,"7",0.22,-13.781,"1",0,2021-01-16,0.0824,80.076,0.217,"2021","Winter",0,0
0.107,0.886,317.28,0.708,"0",0.0114,"4",0.044,-5.915,"0",0,2021-01-22,0.0911,109.976,0.965,"2021","Winter",0,0
0.283,0.864,190.08,0.763,"0",0.0487,"10",0.136,-5.168,"0",0,2020-12-25,0.0436,124.978,0.313,"2020","Winter",0,0
0.124,0.765,212.027,0.816,"0",8.19e-05,"1",0.197,-3.99,"1",0,2021-01-22,0.0595,89.005,0.624,"2021","Winter",0,0
0.000809,0.797,286.08,0.88,"0",0.505,"8",0.122,-6.438,"1",1,2020-12-18,0.0754,124.999,0.458,"2020","Winter",0,1
0.217,0.741,255.68,0.787,"0",0.0179,"5",0.0835,-6.228,"1",0,2021-01-22,0.0525,91.993,0.771,"2021","Winter",0,0
0.0296,0.438,261.288,0.681,"0",0.14,"7",0.173,-7.759,"0",0,2020-12-31,0.0394,123.92,0.134,"2020","Winter",0,0
0.0245,0.831,212.413,0.818,"0",0.000319,"2",0.0892,-7.827,"1",0,2021-01-22,0.0824,95.022,0.819,"2021","Winter",0,0
0.00623,0.626,481.739,0.961,"0",0.885,"0",0.671,-10.281,"1",0,2021-01-11,0.0464,138.978,0.585,"2021","Winter",0,0
0.107,0.886,317.28,0.708,"0",0.0114,"4",0.044,-5.915,"0",0,2021-01-22,0.0911,109.976,0.965,"2021","Winter",0,0
0.025,0.551,183.912,0.679,"0",0,"10",0.489,-4.905,"0",11,2020-09-25,0.0346,94.141,0.247,"2020","Fall",0,11
0.189,0.621,182.12,0.886,"0",0,"1",0.389,-5.175,"1",0,2021-01-22,0.0744,95.243,0.533,"2021","Winter",0,0
0.0734,0.603,278.213,0.942,"0",0.136,"10",0.765,-4.281,"0",11,2020-09-25,0.0403,125.98,0.543,"2020","Fall",0,11
0.124,0.765,212.027,0.816,"0",8.19e-05,"1",0.197,-3.99,"1",0,2021-01-22,0.0595,89.005,0.624,"2021","Winter",0,0
0.0183,0.757,176.645,0.81,"0",0.0763,"1",0.289,-4.65,"1",0,2020-12-25,0.0887,125.041,0.559,"2020","Winter",0,0
0.0067,0.787,194.013,0.872,"0",0.000193,"9",0.136,-2.117,"1",0,2021-01-22,0.143,92.025,0.696,"2021","Winter",0,0
0.27,0.459,230.74,0.957,"0",0,"7",0.194,-3.847,"1",0,2021-01-01,0.373,119.928,0.536,"2021","Winter",0,0
0.217,0.741,255.68,0.787,"0",0.0179,"5",0.0835,-6.228,"1",1,2021-01-22,0.0525,91.993,0.771,"2021","Winter",0,1
0.00477,0.902,277.178,0.388,"0",0.217,"2",0.0381,-17.547,"1",0,2020-12-18,0.113,127.969,0.646,"2020","Winter",0,0
0.351,0.759,233.72,0.885,"0",3.68e-05,"7",0.468,-4.516,"1",0,2021-01-22,0.0636,89.966,0.673,"2021","Winter",0,0
0.000777,0.635,231.825,0.325,"0",0.965,"0",0.198,-12.271,"0",0,2020-09-13,0.0392,141.956,0.224,"2020","Summer",0,0
0.0216,0.8,231.08,0.849,"0",6.75e-05,"1",0.187,-3.245,"0",0,2021-01-22,0.241,170.211,0.804,"2021","Winter",0,0
0.00711,0.645,144.526,0.779,"0",0.48,"2",0.239,-8.349,"1",0,2020-12-25,0.0625,127.9,0.191,"2020","Winter",0,0
0.906,0.551,199.154,0.199,"1",0.818,"8",0.578,-19.542,"0",0,2019-02-18,0.244,166.052,0.185,"2019","Winter",0,0
0.717,0.696,161.308,0.192,"1",0.00341,"0",0.117,-18.002,"0",0,2019-02-18,0.0856,145.998,0.284,"2019","Winter",0,0
0.047,0.958,133.111,0.265,"1",0.66,"1",0.104,-14.84,"1",0,2019-02-18,0.511,132.998,0.385,"2019","Winter",0,0
0.853,0.719,159.321,0.428,"1",0.12,"11",0.156,-12.352,"0",0,2019-02-18,0.216,108.828,0.665,"2019","Winter",0,0
0.94,0.514,178.298,0.381,"1",0.131,"2",0.634,-13.449,"1",0,2019-02-18,0.196,183.897,0.0631,"2019","Winter",0,0
0.858,0.617,208.065,0.225,"1",0.812,"10",0.0878,-17.82,"1",0,2019-02-18,0.0544,104.996,0.0397,"2019","Winter",0,0
0.000143,0.59,486.957,0.933,"0",0.801,"11",0.351,-5.138,"0",6,2017-01-16,0.0386,138.016,0.149,"2017","Winter",0,6
0.65,0.769,146.348,0.307,"1",0.0345,"9",0.105,-12.919,"1",0,2019-02-18,0.104,119.963,0.0914,"2019","Winter",0,0
0.000111,0.556,431.304,0.975,"0",0.762,"11",0.542,-4.734,"0",2,2017-01-16,0.0659,138.004,0.511,"2017","Winter",0,2
0.822,0.759,213.227,0.398,"1",0.658,"9",0.105,-11.521,"0",0,2019-02-18,0.271,154.987,0.154,"2019","Winter",0,0
0.0682,0.726,312,0.374,"0",0.942,"9",0.0642,-14.721,"0",0,2019-12-01,0.0497,120.014,0.385,"2019","Fall",0,0
4.27e-05,0.533,277.85,0.369,"0",0.785,"9",0.295,-16.411,"1",0,2019-12-01,0.0252,90.354,0.602,"2019","Fall",0,0
0.0714,0.622,162.667,0.654,"0",0.885,"7",0.194,-12.639,"1",0,2019-12-01,0.0352,89.992,0.27,"2019","Fall",0,0
0.0153,0.555,153.608,0.555,"0",1.43e-05,"9",0.193,-10.959,"1",0,2018-07-04,0.0261,135.613,0.516,"2018","Summer",0,0
0.017,0.521,157.333,0.701,"0",0.832,"11",0.0937,-11.456,"1",0,2019-12-01,0.0585,180.065,0.0691,"2019","Fall",0,0
0.0983,0.657,234.76,0.847,"0",0.000239,"0",0.493,-6.947,"1",8,2020-12-16,0.0315,118.972,0.835,"2020","Winter",0,8
0.000936,0.706,496.406,0.815,"0",0.759,"6",0.13,-9.821,"0",0,2020-06-19,0.0633,127.986,0.106,"2020","Summer",0,0
0.0229,0.634,189.095,0.76,"0",0.0107,"4",0.114,-11.629,"1",0,2018-07-04,0.0413,126.324,0.554,"2018","Summer",0,0
0.00127,0.517,124.705,0.612,"0",0,"11",0.0731,-9.679,"0",0,2018-07-04,0.0307,129.915,0.529,"2018","Summer",0,0
0.00179,0.479,167.741,0.594,"0",4.24e-05,"9",0.132,-10.326,"0",1,2018-07-04,0.0609,156.875,0.718,"2018","Summer",0,1
0.0027,0.708,175.347,0.729,"1",0.000241,"1",0.0772,-5.447,"1",8,2020-09-25,0.0377,121.981,0.435,"2020","Fall",0,8
0.626,0.756,160.844,0.264,"0",0.929,"3",0.127,-15.647,"0",0,2021-01-16,0.149,97.006,0.388,"2021","Winter",0,0
0.987,0.677,123.646,0.00709,"0",0.948,"2",0.095,-21.118,"1",0,2021-01-19,0.126,89.968,0.691,"2021","Winter",0,0
0.00711,0.645,144.526,0.779,"0",0.48,"2",0.239,-8.349,"1",0,2020-12-25,0.0625,127.9,0.191,"2020","Winter",0,0
0.949,0.72,220.193,0.0985,"0",0.916,"2",0.064,-13.84,"1",0,2021-01-16,0.173,150.051,0.51,"2021","Winter",0,0
0.0287,0.809,349.44,0.788,"0",0.352,"0",0.0598,-9.609,"0",0,2020-12-18,0.0594,125.012,0.745,"2020","Winter",0,0
0.00391,0.798,483.838,0.751,"0",0.86,"0",0.119,-7.151,"1",0,2020-12-31,0.0433,127.993,0.469,"2020","Winter",0,0
0.00703,0.741,366,0.651,"0",0.877,"7",0.103,-10.968,"1",0,2020-12-31,0.0505,119.992,0.227,"2020","Winter",0,0
0.00926,0.592,243.707,0.489,"0",0.932,"0",0.0916,-9.502,"1",0,2021-01-19,0.112,121.99,0.246,"2021","Winter",0,0
0.101,0.768,173.027,0.864,"0",0,"11",0.162,-6.149,"1",10,2020-09-25,0.0324,110.009,0.891,"2020","Fall",0,10
0.845,0.21,148.814,0.00405,"0",0.924,"1",0.113,-26.079,"1",0,2021-01-16,0.0438,76.501,0.0337,"2021","Winter",0,0
0.0117,0.793,166.672,0.907,"0",0.00538,"8",0.186,-4.442,"1",1,2020-12-25,0.0761,125.966,0.535,"2020","Winter",0,1
0.1,0.437,222.64,0.857,"0",0.0104,"7",0.0822,-5.09,"1",0,2020-12-29,0.044,177.966,0.552,"2020","Winter",0,0
0.000584,0.642,209.529,0.848,"0",0,"8",0.125,-4.439,"1",0,2020-12-25,0.108,126.061,0.7,"2020","Winter",0,0
0.000622,0.667,345.005,0.553,"0",0.097,"8",0.046,-8.64,"1",0,2021-01-05,0.0393,128.007,0.483,"2021","Winter",0,0
0.000256,0.792,459.43,0.763,"0",0.857,"6",0.121,-8.98,"0",1,2020-12-18,0.0458,119.995,0.399,"2020","Winter",0,1
0.00351,0.474,187.524,0.66,"0",5.4e-05,"8",0.1,-8.563,"0",0,2020-12-25,0.0686,128.07,0.17,"2020","Winter",0,0
0.0319,0.753,171.074,0.845,"0",0.478,"6",0.409,-4.778,"0",0,2020-12-25,0.0531,128.059,0.214,"2020","Winter",0,0
0.00304,0.805,247.529,0.928,"0",0.862,"6",0.114,-4.829,"0",0,2021-01-11,0.0437,127.979,0.313,"2021","Winter",0,0
0.0112,0.582,140.249,0.912,"0",0.087,"10",0.9,-4.771,"1",0,2020-12-25,0.0639,128.039,0.23,"2020","Winter",0,0
0.0367,0.754,234.92,0.698,"1",0,"9",0.125,-5.806,"0",11,2020-09-25,0.0619,120.052,0.888,"2020","Fall",0,11
0.0183,0.757,176.645,0.81,"0",0.0763,"1",0.289,-4.65,"1",0,2020-12-25,0.0887,125.041,0.559,"2020","Winter",0,0
0.27,0.459,230.74,0.957,"0",0,"7",0.194,-3.847,"1",0,2021-01-01,0.373,119.928,0.536,"2021","Winter",0,0
0.00477,0.902,277.178,0.388,"0",0.217,"2",0.0381,-17.547,"1",0,2020-12-18,0.113,127.969,0.646,"2020","Winter",0,0
0.000777,0.635,231.825,0.325,"0",0.965,"0",0.198,-12.271,"0",0,2020-09-13,0.0392,141.956,0.224,"2020","Summer",0,0
0.495,0.621,254.744,0.547,"0",0.877,"5",0.115,-13.967,"0",0,2021-01-04,0.0299,132.138,0.619,"2021","Winter",0,0
0.5,0.46,233.604,0.525,"0",0.947,"9",0.122,-12.725,"0",0,2021-01-04,0.0357,134.866,0.71,"2021","Winter",0,0
0.306,0.635,265.259,0.422,"0",0.952,"9",0.146,-14.265,"0",0,2021-01-04,0.0297,125.715,0.155,"2021","Winter",0,0
0.673,0.484,216.595,0.407,"0",0.98,"2",0.173,-14.51,"0",0,2021-01-04,0.0312,138.255,0.678,"2021","Winter",0,0
0.799,0.693,222.396,0.648,"0",0.962,"9",0.398,-13.118,"1",0,2021-01-04,0.0292,122.628,0.364,"2021","Winter",0,0
0.969,0.523,192.954,0.523,"0",0.917,"10",0.124,-12.493,"0",0,2021-01-04,0.03,142.316,0.285,"2021","Winter",0,0
0.268,0.527,200.613,0.493,"0",0.0336,"6",0.094,-13.088,"0",0,2021-01-04,0.0303,119.145,0.67,"2021","Winter",0,0
0.578,0.585,247.93,0.576,"0",0.98,"10",0.335,-13.407,"1",0,2021-01-04,0.0292,142.136,0.612,"2021","Winter",0,0
0.517,0.832,188.645,0.847,"0",0.886,"9",0.256,-14.85,"0",0,2021-01-04,0.0337,113.443,0.204,"2021","Winter",0,0
0.302,0.647,269.643,0.594,"0",0.984,"8",0.275,-12.908,"0",0,2021-01-04,0.0301,148.971,0.81,"2021","Winter",0,0
0.409,0.566,184.615,0.624,"0",0.919,"10",0.0753,-10.196,"0",0,2021-01-04,0.0314,91.439,0.245,"2021","Winter",0,0
0.901,0.635,255.773,0.475,"0",0.917,"6",0.283,-13.862,"0",0,2021-01-04,0.0317,125.026,0.489,"2021","Winter",0,0
0.95,0.521,172.935,0.561,"0",0.912,"11",0.179,-11.107,"1",0,2021-01-04,0.0285,97.767,0.296,"2021","Winter",0,0
0.628,0.503,283.405,0.361,"0",0.882,"7",0.34,-13.351,"1",0,2021-01-04,0.0321,61.092,0.333,"2021","Winter",0,0
0.972,0.507,229.172,0.417,"0",0.908,"11",0.361,-18.654,"1",0,2021-01-04,0.0305,147.187,0.461,"2021","Winter",0,0
0.968,0.181,277.333,0.0993,"0",0.957,"0",0.0787,-18.036,"1",0,2021-01-04,0.0425,122.434,0.032,"2021","Winter",0,0
0.969,0.592,253.779,0.454,"0",0.971,"0",0.166,-18.273,"1",0,2021-01-04,0.0364,136.324,0.354,"2021","Winter",0,0
0.833,0.66,190.461,0.296,"0",0.803,"0",0.221,-14.369,"0",0,2021-01-04,0.0325,113.441,0.286,"2021","Winter",0,0
0.142,0.722,328.625,0.71,"0",0.886,"0",0.113,-10.799,"1",0,2021-01-16,0.0549,127.998,0.715,"2021","Winter",0,0
0.27,0.871,202.04,0.528,"0",0.615,"10",0.0925,-9.193,"0",0,2020-12-09,0.0586,104.062,0.835,"2020","Fall",0,0
0.00234,0.741,309.677,0.642,"0",0.204,"6",0.0504,-9.472,"1",0,2020-12-05,0.0697,124.005,0.966,"2020","Fall",0,0
0.0174,0.788,227.909,0.47,"0",0.723,"11",0.183,-13.565,"1",0,2020-12-09,0.0448,109.971,0.722,"2020","Fall",0,0
0.639,0.742,167.099,0.664,"0",0.809,"2",0.102,-14.736,"1",1,2021-01-16,0.0624,159.985,0.967,"2021","Winter",0,1
0.0167,0.671,189.497,0.644,"0",0.0261,"3",0.484,-7.222,"1",0,2020-12-25,0.0732,127.89,0.659,"2020","Winter",0,0
0.0842,0.748,330.063,0.681,"0",0.468,"9",0.147,-7.761,"0",0,2020-12-05,0.0816,120.01,0.469,"2020","Fall",0,0
0.00234,0.741,309.677,0.642,"0",0.204,"6",0.0504,-9.472,"1",0,2020-12-05,0.0697,124.005,0.966,"2020","Fall",0,0
0.0174,0.788,227.909,0.47,"0",0.723,"11",0.183,-13.565,"1",0,2020-12-09,0.0448,109.971,0.722,"2020","Fall",0,0
0.639,0.742,167.099,0.664,"0",0.809,"2",0.102,-14.736,"1",1,2021-01-16,0.0624,159.985,0.967,"2021","Winter",0,1
0.188,0.877,122.723,0.407,"1",0,"8",0.13,-13.04,"1",0,2020-12-31,0.642,94.045,0.443,"2020","Winter",0,0
0.515,0.848,206.158,0.525,"0",0.513,"7",0.0926,-10.868,"0",0,2020-12-09,0.038,107.723,0.703,"2020","Fall",0,0
0.92,0.744,202.667,0.382,"0",0.891,"7",0.11,-15.863,"0",0,2020-12-09,0.0304,109.513,0.597,"2020","Fall",0,0
0.197,0.778,112.608,0.282,"1",0.000808,"1",0.106,-18.253,"0",0,2020-12-31,0.147,145,0.451,"2020","Winter",0,0
0.00257,0.829,166.949,0.562,"1",0,"1",0.157,-8.733,"1",0,2020-12-31,0.425,145.022,0.155,"2020","Winter",0,0
0.125,0.592,248.007,0.872,"0",0.51,"1",0.11,-8.414,"0",0,2020-12-05,0.045,120.014,0.308,"2020","Fall",0,0
0.00803,0.63,232.098,0.695,"0",0.819,"0",0.108,-9.882,"1",0,2020-12-05,0.0342,120.02,0.696,"2020","Fall",0,0
0.0132,0.773,180,0.963,"0",0.0231,"0",0.959,-0.749,"1",0,2020-12-25,0.114,128.007,0.378,"2020","Winter",0,0
0.00293,0.71,170.769,0.978,"0",0.145,"4",0.388,-1.904,"0",0,2020-12-25,0.0622,130.036,0.66,"2020","Winter",0,0
0.0749,0.505,130.351,0.429,"1",0,"10",0.157,-11.324,"1",0,2020-12-31,0.22,132.445,0.085,"2020","Winter",0,0
0.0128,0.754,176.25,0.961,"0",0.0928,"0",0.124,-1.066,"1",0,2020-12-25,0.0438,127.997,0.87,"2020","Winter",0,0
0.0852,0.673,123.481,0.476,"1",0,"9",0.13,-11.88,"0",0,2020-12-31,0.294,140.102,0.95,"2020","Winter",0,0
0.000514,0.627,178.035,0.5,"0",5.19e-05,"11",0.0871,-10.377,"0",1,2021-01-16,0.0316,99.997,0.195,"2021","Winter",0,1
0.0789,0.825,211.226,0.53,"1",0,"5",0.0857,-7.314,"0",0,2020-12-31,0.453,136.987,0.377,"2020","Winter",0,0
0.00201,0.808,159.375,0.835,"0",0.00405,"9",0.0908,-3.834,"1",0,2020-12-25,0.0594,127.975,0.379,"2020","Winter",0,0
0.192,0.838,227.909,0.456,"0",0.801,"5",0.0866,-13.687,"0",0,2020-12-09,0.0362,109.998,0.767,"2020","Fall",0,0
0.0427,0.755,188.396,0.807,"0",0,"0",0.0607,-4.201,"1",0,2020-12-25,0.0351,105.003,0.802,"2020","Winter",0,0
0.315,0.837,200.258,0.556,"0",0.725,"10",0.235,-8.807,"0",0,2020-12-09,0.0427,104.923,0.762,"2020","Fall",0,0
0.00677,0.791,131.424,0.798,"0",0.21,"4",0.317,-8.076,"0",0,2020-12-25,0.117,126.078,0.183,"2020","Winter",0,0
0.709,0.467,215.805,0.317,"0",0.897,"11",0.107,-19.263,"0",1,2021-01-16,0.0712,180.046,0.373,"2021","Winter",0,1
0.638,0.909,295.333,0.0834,"0",0.874,"7",0.11,-22.089,"1",1,2021-01-16,0.0874,89.974,0.33,"2021","Winter",0,1
0.133,0.653,308,0.296,"0",0.342,"1",0.682,-18.298,"0",0,2020-12-05,0.0397,119.988,0.176,"2020","Fall",0,0
0.0348,0.797,227.909,0.403,"0",0.809,"11",0.0795,-16.662,"0",0,2020-12-09,0.0443,109.989,0.557,"2020","Fall",0,0
0.0055,0.744,227.909,0.454,"0",0.767,"11",0.148,-13.564,"0",0,2020-12-09,0.0357,110.038,0.627,"2020","Fall",0,0
0.139,0.858,119.589,0.455,"1",0,"8",0.101,-9.557,"1",0,2020-12-31,0.385,96.605,0.504,"2020","Winter",0,0
0.165,0.753,213.629,0.597,"0",0.002,"5",0.144,-9.924,"0",0,2020-12-09,0.0272,98.358,0.821,"2020","Fall",0,0
0.0811,0.646,169.539,0.796,"0",0,"7",0.125,-4.644,"0",0,2020-12-25,0.0781,126.008,0.619,"2020","Winter",0,0
0.12,0.799,138.387,0.973,"0",0.0273,"9",0.295,-3.819,"0",1,2020-12-25,0.0568,124.002,0.916,"2020","Winter",0,1
0.107,0.877,170.323,0.902,"0",0.824,"6",0.115,-7.306,"1",0,2020-12-25,0.105,124.013,0.368,"2020","Winter",0,0
0.0591,0.733,147.097,0.817,"0",2.71e-06,"6",0.0653,-4.622,"1",0,2020-12-25,0.0351,123.963,0.406,"2020","Winter",0,0
0.0353,0.704,140.625,0.774,"0",0.00117,"0",0.0839,-3.428,"0",0,2020-12-25,0.293,128.035,0.571,"2020","Winter",0,0
0.249,0.85,166.236,0.693,"0",0.000723,"5",0.763,-8.708,"1",0,2021-01-16,0.0946,129.946,0.888,"2021","Winter",0,0
0.0202,0.692,203.634,0.669,"0",0.812,"10",0.107,-9.246,"0",0,2020-12-09,0.0306,103.026,0.884,"2020","Fall",0,0
0.0107,0.871,186.462,0.829,"0",0.000163,"6",0.238,-1.847,"0",0,2020-12-25,0.102,130.015,0.484,"2020","Winter",0,0
0.0775,0.726,111.696,0.476,"1",0,"7",0.0913,-11.224,"1",0,2020-12-31,0.384,128.941,0.542,"2020","Winter",0,0
0.00516,0.665,183.307,0.926,"0",0.00428,"1",0.124,-4.571,"1",0,2020-12-25,0.0651,126.914,0.128,"2020","Winter",0,0
0.285,0.817,205.438,0.511,"0",0.901,"8",0.0945,-9.525,"1",0,2020-12-09,0.0477,102.231,0.864,"2020","Fall",0,0
0.124,0.713,139.511,0.378,"0",0.726,"7",0.345,-12.905,"1",2,2021-01-16,0.0311,140.029,0.641,"2021","Winter",0,2
0.0223,0.796,148.512,0.662,"1",0,"11",0.399,-6.793,"1",0,2020-12-31,0.293,96.955,0.462,"2020","Winter",0,0
0.0135,0.77,211.069,0.683,"0",0.866,"5",0.102,-6.007,"0",1,2020-12-05,0.0488,120.02,0.0971,"2020","Fall",0,1
0.0156,0.708,191.341,0.849,"0",0,"0",0.146,-2.579,"1",0,2020-12-25,0.0457,123.052,0.452,"2020","Winter",0,0
0.809,0.574,133.092,0.182,"0",0.941,"7",0.156,-16.197,"1",2,2021-01-16,0.082,80.483,0.33,"2021","Winter",0,2
0.0484,0.693,177.148,0.826,"0",1.15e-05,"1",0.231,-2.669,"1",0,2020-12-25,0.0762,126.049,0.361,"2020","Winter",0,0
0.141,0.544,215.014,0.407,"1",0,"4",0.253,-12.745,"0",0,2020-12-31,0.233,129.75,0.49,"2020","Winter",0,0
0.00917,0.792,147.615,0.866,"0",5.99e-05,"6",0.178,-5.089,"0",0,2020-12-25,0.0356,125.972,0.186,"2020","Winter",0,0
0.806,0.671,218.147,0.589,"0",0.92,"4",0.113,-12.393,"0",0,2020-12-09,0.0282,108.058,0.714,"2020","Fall",0,0
0.239,0.677,197.71,0.46,"0",0.891,"7",0.215,-12.237,"1",0,2020-12-09,0.0258,112.208,0.747,"2020","Fall",0,0
0.00498,0.656,304.054,0.74,"1",0.00023,"6",0.112,-9.108,"0",0,2017-12-31,0.0672,165.002,0.748,"2017","Winter",0,0
0.000558,0.541,181.52,0.658,"0",6.21e-05,"2",0.423,-7.682,"1",0,2020-06-19,0.0384,142.082,0.809,"2020","Summer",0,0
0.00647,0.972,116.733,0.681,"0",0.867,"4",0.106,-6.376,"1",0,2016-05-03,0.17,106.975,0.456,"2016","Spring",0,0
0.466,0.81,240.613,0.578,"0",0.876,"6",0.11,-11.387,"0",0,2016-04-26,0.1,120.037,0.204,"2016","Spring",0,0
0.000739,0.585,189.813,0.43,"0",0.877,"1",0.223,-7.073,"1",0,2016-05-03,0.0355,174.146,0.416,"2016","Spring",0,0
0.318,0.556,171.107,0.564,"0",0,"2",0.0792,-6.863,"1",0,2020-06-19,0.0289,130.12,0.532,"2020","Summer",0,0
0.00582,0.75,254.768,0.617,"1",0.00492,"6",0.441,-9.211,"0",0,2016-05-03,0.159,97.998,0.704,"2016","Spring",0,0
